uid,date,n_convo,minutes_convo,n_unlocks,n_scans,n_bt_unique,sleep,stress,deadline_day,weekday,weekend
12,2013-05-20,32,0,3,149,0,NA,NA,1,Mon,0
12,2013-05-21,25,0,7,67,0,NA,NA,1,Tue,0
12,2013-05-22,37,0,1,258,0,NA,NA,1,Wed,0
12,2013-05-23,21,0,6,22,0,NA,2,1,Thu,0
12,2013-05-24,36,0,6,366,0,NA,NA,1,Fri,0
12,2013-05-25,33,0,5,110,0,11,NA,1,Sat,1
12,2013-05-26,32,0,8,402,0,NA,NA,1,Sun,1
12,2013-05-27,29,0,4,154,0,NA,NA,1,Mon,0
12,2013-05-28,31,0,7,109,0,NA,NA,1,Tue,0
12,2013-05-29,25,0,7,274,0,NA,NA,1,Wed,0
12,2013-05-30,33,0,2,21,0,NA,NA,1,Thu,0
12,2013-05-31,41,0,1,32,0,11,NA,1,Fri,0
12,2013-06-01,4,0,1,0,0,NA,NA,1,Sat,1
12,2013-06-02,0,0,0,0,0,NA,NA,1,Sun,1
12,2013-06-03,0,0,0,0,0,11,NA,1,Mon,0
12,2013-06-04,0,0,0,0,0,NA,NA,1,Tue,0
12,2013-06-05,0,0,0,0,0,NA,NA,1,Wed,0
12,2013-06-06,0,0,0,0,0,NA,NA,1,Thu,0
12,2013-06-07,0,0,0,0,0,NA,NA,1,Fri,0
12,2013-06-08,0,0,0,0,0,NA,NA,1,Sat,1
12,2013-06-09,0,0,0,0,0,NA,NA,1,Sun,1
12,2013-06-10,0,0,0,0,0,NA,NA,1,Mon,0
12,2013-06-11,0,0,0,0,0,NA,NA,1,Tue,0
12,2013-06-12,0,0,0,0,0,NA,NA,1,Wed,0
12,2013-06-13,0,0,0,0,0,NA,NA,1,Thu,0
12,2013-06-14,0,0,0,0,0,NA,NA,1,Fri,0
12,2013-06-15,0,0,0,0,0,NA,NA,1,Sat,1
12,2013-06-16,0,0,0,0,0,NA,NA,1,Sun,1
12,2013-06-17,0,0,0,0,0,NA,NA,1,Mon,0
12,2013-06-18,0,0,0,0,0,NA,NA,1,Tue,0
12,2013-06-19,0,0,0,0,0,NA,NA,1,Wed,0
12,2013-06-20,0,0,0,0,0,NA,NA,1,Thu,0
12,2013-06-21,0,0,0,0,0,NA,NA,1,Fri,0
12,2013-06-22,0,0,0,0,0,NA,NA,1,Sat,1
12,2013-06-23,0,0,0,0,0,NA,NA,1,Sun,1
12,2013-06-24,0,0,0,0,0,NA,NA,1,Mon,0
12,2013-06-25,0,0,0,0,0,NA,NA,1,Tue,0
12,2013-06-26,0,0,0,0,0,NA,NA,1,Wed,0
12,2013-06-27,0,0,0,0,0,NA,NA,1,Thu,0
12,2013-06-28,0,0,0,0,0,NA,NA,1,Fri,0
12,2013-06-29,0,0,0,0,0,NA,NA,1,Sat,1
12,2013-06-30,0,0,0,0,0,NA,NA,1,Sun,1
12,2013-07-01,0,0,0,0,0,NA,NA,1,Mon,0
12,2013-07-02,0,0,0,0,0,NA,NA,1,Tue,0
12,2013-07-03,0,0,0,0,0,NA,NA,1,Wed,0
12,2013-07-04,0,0,0,0,0,NA,NA,1,Thu,0
12,2013-07-05,0,0,0,0,0,NA,NA,1,Fri,0
12,2013-07-06,0,0,0,0,0,NA,NA,1,Sat,1
12,2013-07-07,0,0,0,0,0,NA,NA,1,Sun,1
12,2013-07-08,0,0,0,0,0,NA,NA,1,Mon,0
12,2013-07-09,0,0,0,0,0,NA,NA,1,Tue,0
12,2013-07-10,0,0,0,0,0,NA,NA,1,Wed,0
12,2013-07-11,0,0,0,0,0,NA,NA,1,Thu,0
12,2013-07-12,0,0,0,0,0,NA,NA,1,Fri,0
12,2013-07-13,0,0,0,0,0,NA,NA,1,Sat,1
12,2013-07-14,0,0,0,0,0,NA,NA,1,Sun,1
12,2013-07-15,0,0,0,0,0,NA,NA,1,Mon,0
12,2013-07-16,0,0,0,0,0,NA,NA,1,Tue,0
12,2013-07-17,0,0,0,0,0,NA,NA,1,Wed,0
12,2013-07-18,0,0,0,0,0,NA,NA,1,Thu,0
12,2013-07-19,0,0,0,0,0,NA,NA,1,Fri,0
12,2013-07-20,0,0,0,0,0,NA,NA,1,Sat,1
12,2013-07-21,0,0,0,0,0,NA,NA,1,Sun,1
12,2013-07-22,0,0,0,0,0,NA,NA,1,Mon,0
12,2013-07-23,0,0,0,0,0,NA,NA,1,Tue,0
12,2013-07-24,0,0,0,0,0,NA,NA,1,Wed,0
12,2013-07-25,0,0,0,0,0,NA,NA,1,Thu,0
12,2013-07-26,0,0,0,0,0,NA,NA,1,Fri,0
12,2013-07-27,0,0,0,0,0,NA,NA,1,Sat,1
12,2013-07-28,0,0,0,0,0,NA,NA,1,Sun,1
12,2013-07-29,0,0,0,0,0,NA,NA,1,Mon,0
12,2013-07-30,0,0,0,0,0,NA,NA,1,Tue,0
12,2013-07-31,0,0,0,0,0,NA,NA,1,Wed,0
12,2013-08-01,0,0,0,0,0,NA,NA,1,Thu,0
12,2013-08-02,0,0,0,0,0,NA,NA,1,Fri,0
12,2013-08-03,0,0,0,0,0,NA,NA,1,Sat,1
12,2013-08-04,0,0,0,0,0,NA,NA,1,Sun,1
12,2013-08-05,0,0,0,0,0,NA,NA,1,Mon,0
12,2013-08-06,0,0,0,0,0,NA,NA,1,Tue,0
12,2013-08-07,0,0,0,0,0,NA,NA,1,Wed,0
12,2013-08-08,0,0,0,0,0,NA,NA,1,Thu,0
12,2013-08-09,0,0,0,0,0,NA,NA,1,Fri,0
12,2013-08-10,0,0,0,0,0,NA,NA,1,Sat,1
12,2013-08-11,0,0,0,0,0,NA,NA,1,Sun,1
12,2013-08-12,0,0,0,0,0,NA,NA,1,Mon,0
12,2013-08-13,0,0,0,0,0,NA,NA,1,Tue,0
12,2013-08-14,0,0,0,0,0,NA,NA,1,Wed,0
12,2013-08-15,0,0,0,0,0,NA,NA,1,Thu,0
12,2013-08-16,0,0,0,0,0,NA,NA,1,Fri,0
12,2013-08-17,0,0,0,0,0,NA,NA,1,Sat,1
12,2013-08-18,0,0,0,0,0,NA,NA,1,Sun,1
12,2013-08-19,0,0,0,0,0,NA,NA,1,Mon,0
13,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
13,2013-03-27,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-03-28,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-03-29,28,0,2,190,0,NA,NA,1,Fri,0
13,2013-03-30,8,0,1,9,0,NA,NA,1,Sat,1
13,2013-03-31,2,0,1,3,0,NA,NA,1,Sun,1
13,2013-04-01,26,0,5,159,0,NA,NA,1,Mon,0
13,2013-04-02,32,0,4,264,0,NA,NA,1,Tue,0
13,2013-04-03,38,0,4,239,0,NA,NA,1,Wed,0
13,2013-04-04,34,0,6,190,0,NA,NA,1,Thu,0
13,2013-04-05,39,0,6,230,0,NA,NA,1,Fri,0
13,2013-04-06,19,0,5,111,0,NA,NA,1,Sat,1
13,2013-04-07,28,0,5,204,0,NA,NA,1,Sun,1
13,2013-04-08,13,0,4,85,0,8,NA,1,Mon,0
13,2013-04-09,28,0,6,147,0,NA,NA,1,Tue,0
13,2013-04-10,50,0,3,114,0,NA,NA,1,Wed,0
13,2013-04-11,28,0,3,121,0,NA,NA,1,Thu,0
13,2013-04-12,45,0,6,230,0,NA,NA,1,Fri,0
13,2013-04-13,29,0,1,205,0,NA,NA,1,Sat,1
13,2013-04-14,44,0,4,163,0,NA,NA,1,Sun,1
13,2013-04-15,34,0,4,328,0,NA,NA,1,Mon,0
13,2013-04-16,39,0,2,503,0,NA,NA,1,Tue,0
13,2013-04-17,43,0,4,279,0,NA,NA,1,Wed,0
13,2013-04-18,52,0,3,296,0,NA,NA,1,Thu,0
13,2013-04-19,29,0,4,220,0,NA,NA,1,Fri,0
13,2013-04-20,55,0,3,188,0,NA,NA,1,Sat,1
13,2013-04-21,20,0,2,134,0,NA,NA,1,Sun,1
13,2013-04-22,32,0,3,462,0,NA,NA,1,Mon,0
13,2013-04-23,39,0,5,319,0,NA,NA,1,Tue,0
13,2013-04-24,32,0,1,212,0,NA,NA,1,Wed,0
13,2013-04-25,33,0,3,266,0,NA,NA,1,Thu,0
13,2013-04-26,33,0,2,221,0,NA,NA,1,Fri,0
13,2013-04-27,37,0,1,237,0,NA,NA,1,Sat,1
13,2013-04-28,79,0,9,1322,0,NA,NA,1,Sun,1
13,2013-04-29,23,0,3,1416,0,NA,NA,1,Mon,0
13,2013-04-30,48,0,4,1911,0,NA,NA,1,Tue,0
13,2013-05-01,45,0,5,1544,0,NA,NA,1,Wed,0
13,2013-05-02,15,0,0,1171,0,NA,NA,1,Thu,0
13,2013-05-03,3,0,0,71,0,NA,NA,1,Fri,0
13,2013-05-04,6,0,1,74,0,NA,NA,1,Sat,1
13,2013-05-05,15,0,3,982,0,NA,NA,1,Sun,1
13,2013-05-06,22,0,3,1084,0,NA,NA,1,Mon,0
13,2013-05-07,0,0,0,0,0,NA,NA,1,Tue,0
13,2013-05-08,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-05-09,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-05-10,17,0,3,1203,0,NA,NA,1,Fri,0
13,2013-05-11,26,0,2,940,0,NA,NA,1,Sat,1
13,2013-05-12,54,0,2,1144,0,NA,NA,1,Sun,1
13,2013-05-13,42,0,2,1215,0,NA,NA,1,Mon,0
13,2013-05-14,42,0,1,3529,0,NA,NA,1,Tue,0
13,2013-05-15,48,0,2,12423,0,NA,NA,1,Wed,0
13,2013-05-16,36,0,2,11000,0,NA,NA,1,Thu,0
13,2013-05-17,34,0,4,11494,0,NA,NA,1,Fri,0
13,2013-05-18,45,0,5,3627,0,NA,NA,1,Sat,1
13,2013-05-19,13,0,3,11116,0,NA,NA,1,Sun,1
13,2013-05-20,34,0,1,13522,0,NA,NA,1,Mon,0
13,2013-05-21,36,0,5,12056,0,NA,NA,1,Tue,0
13,2013-05-22,42,0,7,9644,0,NA,NA,1,Wed,0
13,2013-05-23,42,0,8,15809,0,NA,NA,1,Thu,0
13,2013-05-24,42,0,7,8088,0,NA,NA,1,Fri,0
13,2013-05-25,13,0,1,1219,0,NA,NA,1,Sat,1
13,2013-05-26,19,0,2,3782,0,NA,NA,1,Sun,1
13,2013-05-27,24,0,3,3611,0,NA,NA,1,Mon,0
13,2013-05-28,34,0,3,18527,0,NA,NA,1,Tue,0
13,2013-05-29,40,0,2,11465,0,NA,NA,1,Wed,0
13,2013-05-30,7,0,1,860,0,NA,NA,1,Thu,0
13,2013-05-31,0,0,0,0,0,NA,NA,1,Fri,0
13,2013-06-01,0,0,0,0,0,NA,NA,1,Sat,1
13,2013-06-02,0,0,0,0,0,NA,NA,1,Sun,1
13,2013-06-03,0,0,0,0,0,NA,NA,1,Mon,0
13,2013-06-04,0,0,0,0,0,NA,NA,1,Tue,0
13,2013-06-05,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-06-06,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-06-07,0,0,0,0,0,NA,NA,1,Fri,0
13,2013-06-08,0,0,0,0,0,NA,NA,1,Sat,1
13,2013-06-09,0,0,0,0,0,NA,NA,1,Sun,1
13,2013-06-10,0,0,0,0,0,NA,NA,1,Mon,0
13,2013-06-11,0,0,0,0,0,NA,NA,1,Tue,0
13,2013-06-12,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-06-13,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-06-14,0,0,0,0,0,NA,NA,1,Fri,0
13,2013-06-15,0,0,0,0,0,NA,NA,1,Sat,1
13,2013-06-16,0,0,0,0,0,NA,NA,1,Sun,1
13,2013-06-17,0,0,0,0,0,NA,NA,1,Mon,0
13,2013-06-18,0,0,0,0,0,NA,NA,1,Tue,0
13,2013-06-19,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-06-20,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-06-21,0,0,0,0,0,NA,NA,1,Fri,0
13,2013-06-22,0,0,0,0,0,NA,NA,1,Sat,1
13,2013-06-23,0,0,0,0,0,NA,NA,1,Sun,1
13,2013-06-24,0,0,0,0,0,NA,NA,1,Mon,0
13,2013-06-25,0,0,0,0,0,NA,NA,1,Tue,0
13,2013-06-26,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-06-27,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-06-28,0,0,0,0,0,NA,NA,1,Fri,0
13,2013-06-29,0,0,0,0,0,NA,NA,1,Sat,1
13,2013-06-30,0,0,0,0,0,NA,NA,1,Sun,1
13,2013-07-01,0,0,0,0,0,NA,NA,1,Mon,0
13,2013-07-02,0,0,0,0,0,NA,NA,1,Tue,0
13,2013-07-03,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-07-04,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-07-05,0,0,0,0,0,NA,NA,1,Fri,0
13,2013-07-06,0,0,0,0,0,NA,NA,1,Sat,1
13,2013-07-07,0,0,0,0,0,NA,NA,1,Sun,1
13,2013-07-08,0,0,0,0,0,NA,NA,1,Mon,0
13,2013-07-09,0,0,0,0,0,NA,NA,1,Tue,0
13,2013-07-10,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-07-11,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-07-12,0,0,0,0,0,NA,NA,1,Fri,0
13,2013-07-13,0,0,0,0,0,NA,NA,1,Sat,1
13,2013-07-14,0,0,0,0,0,NA,NA,1,Sun,1
13,2013-07-15,0,0,0,0,0,NA,NA,1,Mon,0
13,2013-07-16,0,0,0,0,0,NA,NA,1,Tue,0
13,2013-07-17,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-07-18,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-07-19,0,0,0,0,0,NA,NA,1,Fri,0
13,2013-07-20,0,0,0,0,0,NA,NA,1,Sat,1
13,2013-07-21,0,0,0,0,0,NA,NA,1,Sun,1
13,2013-07-22,0,0,0,0,0,NA,NA,1,Mon,0
13,2013-07-23,0,0,0,0,0,NA,NA,1,Tue,0
13,2013-07-24,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-07-25,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-07-26,0,0,0,0,0,NA,NA,1,Fri,0
13,2013-07-27,0,0,0,0,0,NA,NA,1,Sat,1
13,2013-07-28,0,0,0,0,0,NA,NA,1,Sun,1
13,2013-07-29,0,0,0,0,0,NA,NA,1,Mon,0
13,2013-07-30,0,0,0,0,0,NA,NA,1,Tue,0
13,2013-07-31,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-08-01,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-08-02,0,0,0,0,0,NA,NA,1,Fri,0
13,2013-08-03,0,0,0,0,0,NA,NA,1,Sat,1
13,2013-08-04,0,0,0,0,0,NA,NA,1,Sun,1
13,2013-08-05,0,0,0,0,0,NA,NA,1,Mon,0
13,2013-08-06,0,0,0,0,0,NA,NA,1,Tue,0
13,2013-08-07,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-08-08,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-08-09,0,0,0,0,0,NA,NA,1,Fri,0
13,2013-08-10,0,0,0,0,0,NA,NA,1,Sat,1
13,2013-08-11,0,0,0,0,0,NA,NA,1,Sun,1
13,2013-08-12,0,0,0,0,0,NA,NA,1,Mon,0
13,2013-08-13,0,0,0,0,0,NA,NA,1,Tue,0
13,2013-08-14,0,0,0,0,0,NA,NA,1,Wed,0
13,2013-08-15,0,0,0,0,0,NA,NA,1,Thu,0
13,2013-08-16,0,0,0,0,0,NA,NA,1,Fri,0
13,2013-08-17,0,0,0,0,0,NA,NA,1,Sat,1
13,2013-08-18,0,0,0,0,0,NA,NA,1,Sun,1
13,2013-08-19,0,0,0,0,0,NA,NA,1,Mon,0
14,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
14,2013-03-27,28,0,6,62,0,NA,4,1,Wed,0
14,2013-03-28,35,0,5,0,0,NA,4,1,Thu,0
14,2013-03-29,38,0,5,0,0,7,1,1,Fri,0
14,2013-03-30,25,0,7,0,0,5,1,1,Sat,1
14,2013-03-31,28,0,7,0,0,NA,NA,1,Sun,1
14,2013-04-01,43,0,6,173,0,7,2,1,Mon,0
14,2013-04-02,25,0,6,100,0,9,NA,1,Tue,0
14,2013-04-03,28,0,5,201,0,6,2,1,Wed,0
14,2013-04-04,23,0,3,126,0,8,2,1,Thu,0
14,2013-04-05,12,0,3,115,0,6,2,1,Fri,0
14,2013-04-06,44,0,6,35,0,8,2,1,Sat,1
14,2013-04-07,30,0,6,85,0,5,NA,1,Sun,1
14,2013-04-08,30,0,5,216,0,NA,2,1,Mon,0
14,2013-04-09,42,0,6,237,0,6,2,1,Tue,0
14,2013-04-10,38,0,6,151,0,6,2,1,Wed,0
14,2013-04-11,24,0,2,231,0,9,2,1,Thu,0
14,2013-04-12,33,0,3,262,0,7,2,1,Fri,0
14,2013-04-13,17,0,2,180,0,NA,2,1,Sat,1
14,2013-04-14,35,0,3,216,0,NA,2,1,Sun,1
14,2013-04-15,34,0,6,480,0,8,2,1,Mon,0
14,2013-04-16,23,0,4,101,0,NA,2,1,Tue,0
14,2013-04-17,17,0,3,208,0,8,2,1,Wed,0
14,2013-04-18,19,0,7,340,0,7,2,1,Thu,0
14,2013-04-19,27,0,3,196,0,NA,NA,1,Fri,0
14,2013-04-20,30,0,3,61,0,NA,2,1,Sat,1
14,2013-04-21,36,0,3,355,0,7,NA,1,Sun,1
14,2013-04-22,39,0,2,562,0,6,NA,1,Mon,0
14,2013-04-23,35,0,5,87,0,7,NA,1,Tue,0
14,2013-04-24,22,0,4,190,0,NA,NA,1,Wed,0
14,2013-04-25,12,0,4,330,0,NA,NA,1,Thu,0
14,2013-04-26,33,0,5,254,0,NA,2,1,Fri,0
14,2013-04-27,38,0,0,29,0,NA,NA,1,Sat,1
14,2013-04-28,44,0,5,153,0,NA,NA,1,Sun,1
14,2013-04-29,57,0,2,887,0,4,2.3333333333333335,1,Mon,0
14,2013-04-30,37,0,2,192,0,NA,2.5,1,Tue,0
14,2013-05-01,34,0,3,288,0,6,NA,1,Wed,0
14,2013-05-02,24,0,6,278,0,9,NA,1,Thu,0
14,2013-05-03,51,0,4,329,0,9,NA,1,Fri,0
14,2013-05-04,33,0,2,51,0,NA,NA,1,Sat,1
14,2013-05-05,13,0,3,319,0,NA,NA,1,Sun,1
14,2013-05-06,43,0,2,394,0,7,NA,1,Mon,0
14,2013-05-07,40,0,3,146,0,NA,NA,1,Tue,0
14,2013-05-08,33,0,4,314,0,NA,3,1,Wed,0
14,2013-05-09,47,0,8,452,0,8,3,1,Thu,0
14,2013-05-10,1,0,0,11,0,NA,NA,1,Fri,0
14,2013-05-11,9,0,0,155,0,NA,NA,1,Sat,1
14,2013-05-12,34,0,6,57,0,NA,NA,1,Sun,1
14,2013-05-13,49,0,4,489,0,NA,NA,1,Mon,0
14,2013-05-14,27,0,2,63,0,NA,NA,1,Tue,0
14,2013-05-15,23,0,4,328,0,NA,NA,1,Wed,0
14,2013-05-16,20,0,0,80,0,NA,NA,1,Thu,0
14,2013-05-17,23,0,0,44,0,NA,NA,1,Fri,0
14,2013-05-18,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-05-19,8,0,1,231,0,NA,NA,1,Sun,1
14,2013-05-20,42,0,2,433,0,NA,3,1,Mon,0
14,2013-05-21,12,0,0,110,0,NA,NA,1,Tue,0
14,2013-05-22,29,0,3,332,0,NA,NA,1,Wed,0
14,2013-05-23,0,0,0,0,0,NA,NA,1,Thu,0
14,2013-05-24,37,0,0,348,0,NA,NA,1,Fri,0
14,2013-05-25,7,0,0,81,0,NA,NA,1,Sat,1
14,2013-05-26,23,0,4,274,0,NA,NA,1,Sun,1
14,2013-05-27,3,0,0,24,0,NA,NA,1,Mon,0
14,2013-05-28,50,0,1,25900,0,NA,NA,1,Tue,0
14,2013-05-29,70,0,5,1930,0,NA,NA,1,Wed,0
14,2013-05-30,13,0,0,325,0,NA,NA,1,Thu,0
14,2013-05-31,0,0,0,0,0,NA,NA,1,Fri,0
14,2013-06-01,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-06-02,0,0,0,0,0,NA,NA,1,Sun,1
14,2013-06-03,0,0,0,0,0,NA,NA,1,Mon,0
14,2013-06-04,0,0,0,0,0,NA,NA,1,Tue,0
14,2013-06-05,0,0,0,0,0,NA,NA,1,Wed,0
14,2013-06-06,0,0,0,0,0,NA,NA,1,Thu,0
14,2013-06-07,0,0,0,0,0,NA,NA,1,Fri,0
14,2013-06-08,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-06-09,0,0,0,0,0,NA,NA,1,Sun,1
14,2013-06-10,0,0,0,0,0,NA,NA,1,Mon,0
14,2013-06-11,0,0,0,0,0,NA,NA,1,Tue,0
14,2013-06-12,0,0,0,0,0,NA,NA,1,Wed,0
14,2013-06-13,0,0,0,0,0,NA,NA,1,Thu,0
14,2013-06-14,0,0,0,0,0,NA,NA,1,Fri,0
14,2013-06-15,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-06-16,0,0,0,0,0,NA,NA,1,Sun,1
14,2013-06-17,0,0,0,0,0,NA,NA,1,Mon,0
14,2013-06-18,0,0,0,0,0,NA,NA,1,Tue,0
14,2013-06-19,0,0,0,0,0,NA,NA,1,Wed,0
14,2013-06-20,0,0,0,0,0,NA,NA,1,Thu,0
14,2013-06-21,0,0,0,0,0,NA,NA,1,Fri,0
14,2013-06-22,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-06-23,0,0,0,0,0,NA,NA,1,Sun,1
14,2013-06-24,0,0,0,0,0,NA,NA,1,Mon,0
14,2013-06-25,0,0,0,0,0,NA,NA,1,Tue,0
14,2013-06-26,0,0,0,0,0,NA,NA,1,Wed,0
14,2013-06-27,0,0,0,0,0,NA,NA,1,Thu,0
14,2013-06-28,0,0,0,0,0,NA,NA,1,Fri,0
14,2013-06-29,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-06-30,0,0,0,0,0,NA,NA,1,Sun,1
14,2013-07-01,0,0,0,0,0,NA,NA,1,Mon,0
14,2013-07-02,0,0,0,0,0,NA,NA,1,Tue,0
14,2013-07-03,0,0,0,0,0,NA,NA,1,Wed,0
14,2013-07-04,0,0,0,0,0,NA,NA,1,Thu,0
14,2013-07-05,0,0,0,0,0,NA,NA,1,Fri,0
14,2013-07-06,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-07-07,0,0,0,0,0,NA,NA,1,Sun,1
14,2013-07-08,0,0,0,0,0,NA,NA,1,Mon,0
14,2013-07-09,0,0,0,0,0,NA,NA,1,Tue,0
14,2013-07-10,0,0,0,0,0,NA,NA,1,Wed,0
14,2013-07-11,0,0,0,0,0,NA,NA,1,Thu,0
14,2013-07-12,0,0,0,0,0,NA,NA,1,Fri,0
14,2013-07-13,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-07-14,0,0,0,0,0,NA,NA,1,Sun,1
14,2013-07-15,0,0,0,0,0,NA,NA,1,Mon,0
14,2013-07-16,0,0,0,0,0,NA,NA,1,Tue,0
14,2013-07-17,0,0,0,0,0,NA,NA,1,Wed,0
14,2013-07-18,0,0,0,0,0,NA,NA,1,Thu,0
14,2013-07-19,0,0,0,0,0,NA,NA,1,Fri,0
14,2013-07-20,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-07-21,0,0,0,0,0,NA,NA,1,Sun,1
14,2013-07-22,0,0,0,0,0,NA,NA,1,Mon,0
14,2013-07-23,0,0,0,0,0,NA,NA,1,Tue,0
14,2013-07-24,0,0,0,0,0,NA,NA,1,Wed,0
14,2013-07-25,0,0,0,0,0,NA,NA,1,Thu,0
14,2013-07-26,0,0,0,0,0,NA,NA,1,Fri,0
14,2013-07-27,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-07-28,0,0,0,0,0,NA,NA,1,Sun,1
14,2013-07-29,0,0,0,0,0,NA,NA,1,Mon,0
14,2013-07-30,0,0,0,0,0,NA,NA,1,Tue,0
14,2013-07-31,0,0,0,0,0,NA,NA,1,Wed,0
14,2013-08-01,0,0,0,0,0,NA,NA,1,Thu,0
14,2013-08-02,0,0,0,0,0,NA,NA,1,Fri,0
14,2013-08-03,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-08-04,0,0,0,0,0,NA,NA,1,Sun,1
14,2013-08-05,0,0,0,0,0,NA,NA,1,Mon,0
14,2013-08-06,0,0,0,0,0,NA,NA,1,Tue,0
14,2013-08-07,0,0,0,0,0,NA,NA,1,Wed,0
14,2013-08-08,0,0,0,0,0,NA,NA,1,Thu,0
14,2013-08-09,0,0,0,0,0,NA,NA,1,Fri,0
14,2013-08-10,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-08-11,0,0,0,0,0,NA,NA,1,Sun,1
14,2013-08-12,0,0,0,0,0,NA,NA,1,Mon,0
14,2013-08-13,0,0,0,0,0,NA,NA,1,Tue,0
14,2013-08-14,0,0,0,0,0,NA,NA,1,Wed,0
14,2013-08-15,0,0,0,0,0,NA,NA,1,Thu,0
14,2013-08-16,0,0,0,0,0,NA,NA,1,Fri,0
14,2013-08-17,0,0,0,0,0,NA,NA,1,Sat,1
14,2013-08-18,0,0,0,0,0,NA,NA,1,Sun,1
14,2013-08-19,0,0,0,0,0,NA,NA,1,Mon,0
15,2013-03-24,0,0,0,0,0,NA,NA,0,Sun,1
15,2013-03-27,26,0,3,105,0,NA,NA,1,Wed,0
15,2013-03-28,17,0,1,27,0,NA,NA,1,Thu,0
15,2013-03-29,40,0,6,121,0,7.5,1,1,Fri,0
15,2013-03-30,41,0,2,36,0,NA,4,1,Sat,1
15,2013-03-31,51,0,2,99,0,8,1,1,Sun,1
15,2013-04-01,33,0,0,148,0,NA,NA,1,Mon,0
15,2013-04-02,12,0,0,18,0,NA,NA,1,Tue,0
15,2013-04-03,32,0,4,132,0,7.333333333333333,3,1,Wed,0
15,2013-04-04,11,0,0,8,0,NA,NA,1,Thu,0
15,2013-04-05,39,0,3,60,0,6,1,1,Fri,0
15,2013-04-06,25,0,3,16,0,NA,NA,1,Sat,1
15,2013-04-07,28,0,3,19,0,NA,NA,1,Sun,1
15,2013-04-08,34,0,0,129,0,8.666666666666666,NA,1,Mon,0
15,2013-04-09,35,0,3,71,0,8,1,1,Tue,0
15,2013-04-10,26,0,1,138,0,7,NA,1,Wed,0
15,2013-04-11,8,0,0,0,0,NA,NA,1,Thu,0
15,2013-04-12,14,0,0,214,0,6,NA,1,Fri,0
15,2013-04-13,34,0,1,96,0,NA,NA,1,Sat,1
15,2013-04-14,22,0,1,72,0,NA,NA,1,Sun,1
15,2013-04-15,27,0,4,241,0,6,NA,1,Mon,0
15,2013-04-16,34,0,1,193,0,NA,NA,1,Tue,0
15,2013-04-17,20,0,1,88,0,8.5,1,1,Wed,0
15,2013-04-18,9,0,0,94,0,6,NA,1,Thu,0
15,2013-04-19,11,0,0,152,0,NA,NA,1,Fri,0
15,2013-04-20,20,0,1,10,0,NA,NA,1,Sat,1
15,2013-04-21,6,0,0,26,0,NA,NA,1,Sun,1
15,2013-04-22,39,0,1,435,0,8,NA,1,Mon,0
15,2013-04-23,21,0,0,0,0,NA,NA,1,Tue,0
15,2013-04-24,0,0,0,0,0,NA,NA,1,Wed,0
15,2013-04-25,12,0,0,107,0,NA,NA,1,Thu,0
15,2013-04-26,0,0,0,0,0,NA,NA,1,Fri,0
15,2013-04-27,0,0,0,0,0,NA,NA,1,Sat,1
15,2013-04-28,17,0,1,71,0,NA,NA,1,Sun,1
15,2013-04-29,43,0,2,563,0,NA,NA,1,Mon,0
15,2013-04-30,13,0,0,168,0,NA,NA,1,Tue,0
15,2013-05-01,0,0,0,0,0,NA,NA,1,Wed,0
